vw,up,us,lt,aero_force,v_app,kite_vel,aoa,set_elevation,final_elevation,azimuth,g_earth
8.0,0.42,0.0,262.0,261.229736328125,7.623804569244385,0.32419079542160034,2.467611074447632,30.0,62.71968460083008,3.125704526901245,0.0
8.0,0.42,0.0,262.0,263.3276062011719,7.603783130645752,0.0989176332950592,3.125924825668335,40.0,62.34260940551758,-0.5537796020507812,0.0
8.0,0.42,0.0,262.0,267.8425598144531,7.6000142097473145,0.001388981007039547,3.9772698879241943,50.0,61.651161193847656,-0.005478289909660816,0.0
8.0,0.42,0.0,262.0,269.5111389160156,7.613511562347412,0.5278364419937134,3.717564582824707,60.0,63.76179504394531,0.9317296147346497,0.0
8.0,0.42,0.0,262.0,430.83258056640625,7.666497230529785,0.6064047813415527,5.549377918243408,70.0,66.67598724365234,-4.268136501312256,0.0
8.0,0.42,0.0,262.0,377.4491271972656,7.600012302398682,0.01802557334303856,3.6736788749694824,80.0,70.8412857055664,0.028367122635245323,0.0
