vw,up,us,lt,aero_force,v_app,kite_vel,aoa,set_elevation,final_elevation,azimuth,g_earth
9.0,0.18,0.0,268.0,1139.029052734375,8.635859489440918,0.7815735340118408,11.69063949584961,50.0,80.23975372314453,-1.1323667764663696,0.0
9.0,0.18,0.0,268.0,1120.0828857421875,8.612116813659668,0.36829522252082825,11.565991401672363,60.0,80.52979278564453,1.1049916744232178,0.0
9.0,0.18,0.0,268.0,1388.4140625,8.601459503173828,0.20215390622615814,13.501395225524902,70.0,79.1225357055664,-0.38974207639694214,0.0
9.0,0.18,0.0,268.0,1268.10595703125,8.600794792175293,0.1274007260799408,10.822931289672852,80.0,82.5029296875,-0.05361740663647652,0.0
