vw,up,us,lt,aero_force,v_app,yaw_rate,yaw_rate_paper,gk,gk_paper,kite_vel,aoa,elevation,azimuth,cs,turn_radius
9.0,0.22,0.15,275.0,45700.5234375,56.83631134033203,70.39576822915284,69.22687387224596,7.387456081681788,0.5767643243181925,56.22469711303711,5.545181751251221,13.074097633361816,11.42011547088623,0.041012367177433555,40.505170097059064
9.0,0.22,0.18,275.0,44583.87109375,56.65663528442383,80.93456380221943,82.16515930417134,7.600695661566696,0.7559708829658265,56.05725860595703,5.556781768798828,13.887374877929688,9.278188705444336,0.030230017321786064,34.74949522276491
9.0,0.22,0.2,275.0,18823.791015625,34.489070892333984,83.79611979137621,82.58179307294111,11.266958088760205,0.5356181197224522,33.62247848510742,11.123459815979004,16.09776496887207,6.528705596923828,0.02250636378089097,22.86619343570138
9.0,0.22,0.22,275.0,18766.302734375,34.584564208984375,89.75482421892133,88.54443718527308,10.933652029542765,0.38360325805705064,33.7321891784668,11.037009239196777,15.9568510055542,5.149004936218262,0.03417765900265951,20.73339094999155
9.0,0.22,0.25,275.0,18536.212890625,34.501522064208984,94.80539062492073,95.99742334637992,10.653624613710171,0.4436385386363596,33.65033721923828,10.965523719787598,15.879016876220703,4.482981204986572,0.04580207742746733,19.185821934918998
9.0,0.22,0.28,275.0,18210.8046875,34.320945739746094,99.09656249979103,97.89219062106238,10.156458542333876,0.38931802759565853,33.46274948120117,10.914568901062012,15.84865951538086,3.9697659015655518,0.05739970178928747,17.878537999432115
9.0,0.22,0.3,275.0,17828.0,34.09254455566406,103.01076822905723,101.80784191688797,9.712761379117069,0.47175536811103624,33.23259735107422,10.864540100097656,15.893094062805176,3.540912389755249,0.06880347911634087,16.74838720201893
9.0,0.22,0.32,275.0,17428.771484375,33.837093353271484,106.6374414049218,107.84023505705898,9.443697739677638,0.556009090867006,32.967655181884766,10.836865425109863,15.808045387268066,3.4174349308013916,0.08100204729242247,16.063679592347412
